Ticker,Profile,LOOKAHEAD,TP,SL,THRESH,Valid,Reject_Reasons,Score,Validation_Precision,Precision_Std,Base_Rate,Excess_Precision,Precision_Lift,Trades,Valid_Folds,Avg_Return,Avg_Holding_Days,Expectancy_Per_Day,Timeout_Rate
CTD,FAST_SWING,20,0.08,-0.04,0.65,False,"low_precision,low_excess_precision",-0.07728238086478172,0.2672268907563025,0.11250751833907459,0.304673721340388,-0.03744683058408549,0.8770920206165692,595,3,-0.0036515083406478605,8.447058823529412,-0.00043228162801995013,0.1495798319327731
CTD,FAST_SWING,20,0.05,-0.04,0.65,False,"low_precision,low_excess_precision",-0.07796502426709885,0.3828502415458937,0.08299266793068509,0.43738977072310403,-0.05453952917721033,0.8753068002428338,828,3,-0.0036168101712714144,7.131642512077295,-0.0005071496733942102,0.09541062801932366
CTD,FAST_SWING,20,0.08,-0.05,0.55,False,"low_precision,low_excess_precision",-0.07884524279031825,0.2857142857142857,0.10444983864857664,0.31966490299823636,-0.03395061728395066,0.8937931006522443,861,3,-0.003970936979716284,9.59349593495935,-0.0004139197020798227,0.1916376306620209
CTD,FAST_SWING,10,0.05,-0.05,0.65,False,"low_precision,low_excess_precision",-0.08279277430766387,0.3240223463687151,0.12183077683658591,0.3618796662274923,-0.037857319858777216,0.8953869910713205,716,3,-0.0012528749140501543,6.180167597765363,-0.0002027250708055953,0.3170391061452514
CTD,FAST_SWING,20,0.05,-0.05,0.6,False,"low_precision,low_excess_precision",-0.08815802781627109,0.4055755395683453,0.10576274757360021,0.45811287477954143,-0.052537335211196134,0.8853179227460116,1112,3,-0.003872158977956668,8.132194244604317,-0.0004761518061437945,0.125
CTD,FAST_SWING,20,0.08,-0.04,0.7,False,"low_precision,low_excess_precision",-0.09380899892695298,0.25766871165644173,0.12341205769925992,0.304673721340388,-0.047005009683946275,0.8457201680444522,489,3,-0.0043697462106760425,8.548057259713701,-0.0005111975829594758,0.15950920245398773
CTD,FAST_SWING,10,0.05,-0.04,0.7,False,"low_precision,low_excess_precision",-0.09474369332033736,0.30185497470489037,0.13849116074139325,0.34782608695652173,-0.04597111225163136,0.8678330497815397,593,3,-0.001654974648505402,5.7942664418212475,-0.0002856228074488734,0.2934232715008432
CTD,FAST_SWING,20,0.05,-0.04,0.7,False,"low_precision,low_excess_precision",-0.09503203928985066,0.36950146627565983,0.0706226241214178,0.43738977072310403,-0.0678883044474442,0.8447876245939699,682,3,-0.005203777339968226,7.231671554252199,-0.0007195815379901815,0.10263929618768329
CTD,FAST_SWING,10,0.05,-0.05,0.7,False,"low_precision,low_excess_precision",-0.10552842030949221,0.3080895008605852,0.12401538028281908,0.3618796662274923,-0.05379016536690712,0.8513589702924855,581,3,-0.0022524515566689106,6.1497418244406195,-0.0003662676614082943,0.3304647160068847
CTD,FAST_SWING,20,0.05,-0.05,0.65,False,"low_precision,low_excess_precision",-0.10704579779500134,0.3940936863543788,0.11252831740435751,0.45811287477954143,-0.06401918842516263,0.8602545512037284,982,3,-0.005249932150357544,8.198574338085539,-0.000640346959510904,0.12729124236252545
CTD,FAST_SWING,20,0.08,-0.05,0.6,False,"low_precision,low_excess_precision",-0.12511170582900769,0.25360230547550433,0.09978696686924686,0.31966490299823636,-0.06606259752273203,0.7933379683022803,694,3,-0.008809363374148544,9.572046109510087,-0.0009203218697908153,0.19596541786743515
CTD,FAST_SWING,20,0.05,-0.05,0.7,False,"low_precision,low_excess_precision",-0.12833639858814838,0.38221153846153844,0.11958280924168,0.45811287477954143,-0.075901336318003,0.8343173891612486,832,3,-0.007105406322968462,8.256009615384615,-0.0008606344533401823,0.13221153846153846
CTD,FAST_SWING,20,0.08,-0.05,0.65,False,"low_precision,low_excess_precision",-0.141767069680499,0.2390158172231986,0.09146762293987357,0.31966490299823636,-0.08064908577503777,0.7477074093329847,569,3,-0.00959347867147851,9.873462214411248,-0.000971642820134996,0.21616871704745166
CTD,FAST_SWING,20,0.08,-0.05,0.7,False,"low_precision,low_excess_precision",-0.15505086755666525,0.2242152466367713,0.07001658733791356,0.31966490299823636,-0.09544965636146505,0.7014071417674563,446,3,-0.010943511364433493,10.121076233183857,-0.0010812596517623164,0.2242152466367713
