Ticker,Profile,LOOKAHEAD,TP,SL,THRESH,Valid,Reject_Reasons,Score,Validation_Precision,Precision_Std,Base_Rate,Excess_Precision,Precision_Lift,Trades,Valid_Folds,Avg_Return,Avg_Holding_Days,Expectancy_Per_Day,Timeout_Rate
CTD,POSITION,60,0.15,-0.1,0.7,False,"low_precision,low_excess_precision",-0.08826931385287996,0.3041095890410959,0.20947934086618328,0.32262382864792505,-0.01851423960682913,0.9426135365542171,365,3,0.0007054596585898656,30.306849315068494,2.3277235163334363e-05,0.19726027397260273
CTD,POSITION,40,0.15,-0.08,0.7,False,"low_precision,low_excess_precision",-0.09204184620577538,0.20977011494252873,0.1375345359974226,0.25654682645361737,-0.04677671151108864,0.8176679361995006,348,3,-2.281343027438401e-05,21.339080459770116,-1.069091534488768e-06,0.27298850574712646
CTD,POSITION,60,0.1,-0.08,0.7,False,"low_precision,low_excess_precision",-0.0924136973848535,0.3837429111531191,0.14537126806265208,0.43998215082552433,-0.05623923967240524,0.8721783589650995,529,3,-0.008294744567165583,19.722117202268432,-0.0004205808373246531,0.052930056710775046
CTD,POSITION,40,0.1,-0.08,0.7,False,"low_precision,low_excess_precision",-0.10499818317985934,0.3243697478991597,0.1176110966487515,0.39236573457612073,-0.06799598667696105,0.8267025341111379,595,3,-0.009044077113965402,17.17142857142857,-0.0005266933427127368,0.14453781512605043
CTD,POSITION,60,0.1,-0.1,0.6,False,"low_precision,low_excess_precision",-0.1077488831777927,0.4081381011097411,0.1815068737702236,0.462739848282017,-0.054601747172275894,0.8820033583513598,811,3,-0.00928491559897342,21.668310727496916,-0.0004285020514664502,0.08754623921085081
CTD,POSITION,50,0.15,-0.1,0.6,False,"low_precision,low_excess_precision",-0.11063417172913537,0.24570446735395188,0.15993971977111157,0.29506008010680906,-0.049355612752857186,0.8327269023728393,582,3,-0.0009492763561201089,27.400343642611684,-3.4644687981547636e-05,0.2800687285223368
CTD,POSITION,60,0.1,-0.07,0.6,False,"low_precision,low_excess_precision",-0.11553440547087956,0.3472041612483745,0.158683323946097,0.42302543507362783,-0.07582127382525333,0.8207642653146355,769,3,-0.007575920394197585,19.64629388816645,-0.00038561575210758564,0.05981794538361508
CTD,POSITION,60,0.1,-0.1,0.65,False,"low_precision,low_excess_precision",-0.12856663768560894,0.4020172910662824,0.2235976535134689,0.462739848282017,-0.06072255721573455,0.8687760340719496,694,3,-0.010664526144317567,21.634005763688762,-0.0004929519877324019,0.0893371757925072
CTD,POSITION,50,0.15,-0.1,0.65,False,"low_precision,low_excess_precision",-0.13025494699539442,0.23553719008264462,0.17934813026433424,0.29506008010680906,-0.05952289002416444,0.7982685736379984,484,3,-0.0036511956281376516,27.551652892561982,-0.00013252183606707782,0.28512396694214875
CTD,POSITION,60,0.1,-0.07,0.7,False,"low_precision,low_excess_precision",-0.1423951696659981,0.32447817836812143,0.14720718998982524,0.42302543507362783,-0.0985472567055064,0.7670417679367294,527,3,-0.013207360180636415,18.692599620493358,-0.0007065555593161137,0.051233396584440226
CTD,POSITION,60,0.1,-0.07,0.65,False,"low_precision,low_excess_precision",-0.1430633454832926,0.3245341614906832,0.15104839009319315,0.42302543507362783,-0.09849127358294463,0.7671741077862699,644,3,-0.012344074664214373,19.467391304347824,-0.0006340898207980939,0.059006211180124224
CTD,POSITION,60,0.1,-0.1,0.7,False,"low_precision,low_excess_precision",-0.1516969134224257,0.37649063032367974,0.1879586080688866,0.462739848282017,-0.08624921795833723,0.8136118618438399,587,3,-0.016615438912933895,22.19250425894378,-0.0007486959884434414,0.08858603066439523
CTD,POSITION,50,0.15,-0.1,0.7,False,"low_precision,low_excess_precision",-0.162299743904528,0.20707070707070707,0.15773800940484572,0.29506008010680906,-0.08798937303610199,0.7017916700014373,396,3,-0.00959320903265863,29.007575757575758,-0.0003307139180640598,0.30808080808080807
